ObjectId,linka_1,licence_1,spoj_1,dopravce_1,tarifni_cislo_1,prijezd_1,ceka_1,odjezd_1,zastavka_crz,zastavka_nazev,vycka,typ,linka_2,licence_2,spoj_2,dopravce_2,z_do,cas,dp_id
2220,IREDO 391,671391,7,BusLine KHK s.r.o.  ,1,2021/10/08 14:45:00+00,0,2021/10/08 14:45:00+00, ,"Turnov,Terminál u žel.st.",10,vlak,VLAK,1273,,"České dráhy, a.s.",Liberec,2021/10/08 14:40:00+00,CDAL2292
2221,IREDO 391,671391,103,BusLine KHK s.r.o.  ,1,2021/10/08 09:35:00+00,0,2021/10/08 09:35:00+00, ,"Turnov,Terminál u žel.st.",10,vlak,VLAK,5407,,"České dráhy, a.s.",Liberec,2021/10/08 09:13:00+00,CDAL2293
2222,IREDO 391,671391,107,BusLine KHK s.r.o.  ,1,2021/10/08 14:45:00+00,0,2021/10/08 14:45:00+00, ,"Turnov,Terminál u žel.st.",10,vlak,VLAK,1273,,"České dráhy, a.s.",Liberec,2021/10/08 14:40:00+00,CDAL2294
2223,IREDO 391,671391,107,BusLine KHK s.r.o.  ,10,2021/10/08 15:01:00+00,2,2021/10/08 15:03:00+00, ,Vyskeř,10,bus,540392,540392,108,"ČSAD Liberec, a.s.",Sobotka (přes Libošovice),2021/10/08 14:58:59+00,CDAL2295
2224,IREDO 391,671391,2,BusLine KHK s.r.o.  ,28,2021/10/08 08:03:59+00,0,2021/10/08 08:03:59+00,9257,"Holín,Pařezská Lhota,penzion",10,bus,IREDO 510,631510,202,BusLine KHK s.r.o.,Kost - Sobotka - Mladějov,2021/10/08 07:57:59+00,CDAL2296
2225,IREDO 391,671391,6,BusLine KHK s.r.o.  ,28,2021/10/08 13:07:00+00,0,2021/10/08 13:07:00+00,9257,"Holín,Pařezská Lhota,penzion",10,bus,IREDO 510,631510,206,BusLine KHK s.r.o.,Kost - Sobotka - Mladějov,2021/10/08 12:58:00+00,CDAL2297
2226,IREDO 391,671391,102,BusLine KHK s.r.o.  ,10,2021/10/08 08:51:00+00,4,2021/10/08 08:55:00+00, ,Vyskeř,10,bus,540392,540392,103,"ČSAD Liberec, a.s.",Turnov (přes Všeň),2021/10/08 08:54:00+00,CDAL2298
2227,IREDO 391,671391,102,BusLine KHK s.r.o.  ,16,2021/10/08 08:32:00+00,0,2021/10/08 08:32:00+00,49351,Troskovice,10,bus,670591,670591,101,BusLine LK s.r.o. ,Semily (přes Rovensko p.Tr.),2021/10/08 08:16:59+00,CDAL2299
2228,IREDO 391,671391,102,BusLine KHK s.r.o.  ,28,2021/10/08 08:03:59+00,0,2021/10/08 08:03:59+00,9257,"Holín,Pařezská Lhota,penzion",10,bus,IREDO 510,631510,102,BusLine KHK s.r.o.,Kost - Sobotka - Mladějov,2021/10/08 07:57:59+00,CDAL2300
2229,IREDO 400,691400,13,AUDIS BUS s.r.o.,16,2021/10/08 04:56:00+00,4,2021/10/08 05:00:00+00,30484,"Rudník,pošta",10,bus,IREDO 460,691460,6,AUDIS BUS s.r.o.,Hostinné,2021/10/08 04:55:00+00,CDAL2316
2230,IREDO 400,691400,17,AUDIS BUS s.r.o.,16,2021/10/08 08:56:00+00,4,2021/10/08 09:00:00+00,30484,"Rudník,pošta",10,bus,IREDO 460,691460,18,AUDIS BUS s.r.o.,Hostinné,2021/10/08 08:58:59+00,CDAL2317
2231,IREDO 370,671370,6,BusLine KHK s.r.o.  ,19,2021/10/08 07:25:00+00,5,2021/10/08 07:30:00+00,13196,"Jičín,aut.st.",3,bus, IDOL 501,670501,47,BusLine LK s.r.o. ,Semily,2021/10/08 07:28:00+00,CDAL2064
2232,IREDO 400,691400,19,AUDIS BUS s.r.o.,16,2021/10/08 11:56:00+00,4,2021/10/08 12:00:00+00,30484,"Rudník,pošta",3,bus,IREDO 460,691460,22,AUDIS BUS s.r.o.,Hostinné,2021/10/08 11:51:00+00,CDAL2318
2233,IREDO 370,671370,12,BusLine KHK s.r.o.  ,19,2021/10/08 13:25:00+00,5,2021/10/08 13:30:00+00,13196,"Jičín,aut.st.",3,bus,IREDO 406,631406,16,BusLine KHK s.r.o.,Trutnov,2021/10/08 13:26:00+00,CDAL2065
2234,IREDO 400,691400,23,AUDIS BUS s.r.o.,16,2021/10/08 12:56:00+00,4,2021/10/08 12:59:59+00,30484,"Rudník,pošta",5,bus,IREDO 460,691460,28,AUDIS BUS s.r.o.,Hostinné,2021/10/08 12:57:00+00,CDAL2319
2235,IREDO 370,671370,12,BusLine KHK s.r.o.  ,19,2021/10/08 13:25:00+00,5,2021/10/08 13:30:00+00,13196,"Jičín,aut.st.",3,bus, IDOL 501,670501,17,BusLine LK s.r.o. ,Semily,2021/10/08 13:28:00+00,CDAL2066
2236,IREDO 400,691400,25,AUDIS BUS s.r.o.,16,2021/10/08 14:56:00+00,4,2021/10/08 15:00:00+00,30484,"Rudník,pošta",5,bus,IREDO 460,691460,34,AUDIS BUS s.r.o.,Hostinné,2021/10/08 14:55:00+00,CDAL2320
2237,IREDO 371,641371,1,CDS s.r.o. Náchod,7,2021/10/08 12:43:00+00,0,2021/10/08 12:43:00+00,2886,"Broumov,MěÚ",5,bus,IREDO 375,641375,42,CDS s.r.o. Náchod,Náchod,2021/10/08 12:40:00+00,CDAL2067
2238,IREDO 400,691400,29,AUDIS BUS s.r.o.,3,2021/10/08 18:36:59+00,0,2021/10/08 18:36:59+00,40418,"Vrchlabí,aut.st.",5,bus,IREDO 450,691450,24,AUDIS BUS s.r.o.,Špindlerův Mlýn,2021/10/08 18:27:59+00,CDAL2321
2239,IREDO 371,641371,9,P-transport s.r.o.  ,4,2021/10/08 02:58:59+00,0,2021/10/08 02:58:59+00,2885,"Broumov,žel.st.",5,bus,IREDO 372,641372,4,P-transport s.r.o.,Otovice,2021/10/08 02:57:00+00,CDAL2068
2240,IREDO 400,691400,33,AUDIS BUS s.r.o.,16,2021/10/08 06:56:00+00,4,2021/10/08 06:59:59+00,30484,"Rudník,pošta",10,bus,IREDO 460,691460,14,AUDIS BUS s.r.o.,Hostinné,2021/10/08 06:55:00+00,CDAL2322
2241,IREDO 371,641371,9,P-transport s.r.o.  ,4,2021/10/08 02:58:59+00,0,2021/10/08 02:58:59+00,2885,"Broumov,žel.st.",5,bus,IREDO 374,641374,4,P-transport s.r.o.,Šonov,2021/10/08 02:51:00+00,CDAL2069
2242,IREDO 400,691400,37,AUDIS BUS s.r.o.,16,2021/10/08 13:56:00+00,4,2021/10/08 14:00:00+00,30484,"Rudník,pošta",5,bus,IREDO 460,691460,32,AUDIS BUS s.r.o.,Hostinné,2021/10/08 13:55:00+00,CDAL2323
2243,IREDO 371,641371,9,P-transport s.r.o.  ,7,2021/10/08 03:03:00+00,0,2021/10/08 03:03:00+00,2886,"Broumov,MěÚ",5,bus,IREDO 375,641375,101,CDS s.r.o. Náchod,Náchod,2021/10/08 03:00:00+00,CDAL2070
2244,IREDO 400,691400,107,AUDIS BUS s.r.o.,3,2021/10/08 10:30:00+00,0,2021/10/08 10:30:00+00,40418,"Vrchlabí,aut.st.",5,bus,IREDO 530,611530,117,BusLine KHK s.r.o.,Špindlerův Mlýn,2021/10/08 10:27:00+00,CDAL2324
2245,IREDO 371,641371,19,P-transport s.r.o.  ,7,2021/10/08 04:24:00+00,0,2021/10/08 04:24:00+00,2886,"Broumov,MěÚ",5,bus,IREDO 375,642375,10,CDS s.r.o. Náchod,Náchod,2021/10/08 04:20:00+00,CDAL2071
2246,IREDO 400,691400,113,AUDIS BUS s.r.o.,3,2021/10/08 16:30:00+00,0,2021/10/08 16:30:00+00,40418,"Vrchlabí,aut.st.",10,bus,IREDO 450,691450,120,AUDIS BUS s.r.o.,Špindlerův Mlýn,2021/10/08 16:25:00+00,CDAL2325
2247,IREDO 400,691400,4,AUDIS BUS s.r.o.,18,2021/10/08 09:00:00+00,2,2021/10/08 09:01:59+00,30484,"Rudník,pošta",10,bus,IREDO 460,691460,18,AUDIS BUS s.r.o.,Hostinné,2021/10/08 08:58:59+00,CDAL2326
2248,IREDO 400,691400,6,AUDIS BUS s.r.o.,18,2021/10/08 15:00:00+00,2,2021/10/08 15:01:59+00,30484,"Rudník,pošta",5,bus,IREDO 460,691460,34,AUDIS BUS s.r.o.,Hostinné,2021/10/08 14:55:00+00,CDAL2327
2249,IREDO 400,691400,8,AUDIS BUS s.r.o.,18,2021/10/08 03:58:00+00,4,2021/10/08 04:02:00+00,30484,"Rudník,pošta",3,bus,IREDO 460,691460,4,AUDIS BUS s.r.o.,Hostinné,2021/10/08 03:51:00+00,CDAL2328
2250,IREDO 400,691400,10,AUDIS BUS s.r.o.,18,2021/10/08 05:00:00+00,4,2021/10/08 05:03:59+00,30484,"Rudník,pošta",5,bus,IREDO 460,691460,6,AUDIS BUS s.r.o.,Hostinné,2021/10/08 04:55:00+00,CDAL2329
2251,IREDO 400,691400,12,AUDIS BUS s.r.o.,18,2021/10/08 06:58:00+00,4,2021/10/08 07:02:00+00,30484,"Rudník,pošta",10,bus,IREDO 460,691460,14,AUDIS BUS s.r.o.,Hostinné,2021/10/08 06:55:00+00,CDAL2330
2252,IREDO 400,691400,16,AUDIS BUS s.r.o.,18,2021/10/08 10:57:59+00,4,2021/10/08 11:02:00+00,30484,"Rudník,pošta",5,bus,IREDO 460,691460,20,AUDIS BUS s.r.o.,Hostinné,2021/10/08 10:55:00+00,CDAL2331
2253,IREDO 400,691400,20,AUDIS BUS s.r.o.,18,2021/10/08 12:58:00+00,4,2021/10/08 13:02:00+00,30484,"Rudník,pošta",5,bus,IREDO 460,691460,28,AUDIS BUS s.r.o.,Hostinné,2021/10/08 12:57:00+00,CDAL2332
2254,IREDO 400,691400,22,AUDIS BUS s.r.o.,18,2021/10/08 13:57:59+00,4,2021/10/08 14:02:00+00,30484,"Rudník,pošta",5,bus,IREDO 460,691460,32,AUDIS BUS s.r.o.,Hostinné,2021/10/08 13:55:00+00,CDAL2333
2255,IREDO 400,691400,26,AUDIS BUS s.r.o.,18,2021/10/08 16:57:59+00,4,2021/10/08 17:02:00+00,30484,"Rudník,pošta",10,bus,IREDO 460,691460,38,AUDIS BUS s.r.o.,Hostinné,2021/10/08 16:59:00+00,CDAL2334
2256,IREDO 400,691400,34,AUDIS BUS s.r.o.,16,2021/10/08 06:03:00+00,0,2021/10/08 06:03:00+00,30484,"Rudník,pošta",5,bus,IREDO 460,691460,12,AUDIS BUS s.r.o.,Hostinné,2021/10/08 06:00:00+00,CDAL2335
2257,IREDO 400,691400,34,AUDIS BUS s.r.o.,39,2021/10/08 05:32:00+00,0,2021/10/08 05:32:00+00,36539,"Trutnov,aut.st.",3,bus,IREDO 408,641408,12,P-transport s.r.o.,Adršpach,2021/10/08 05:24:00+00,CDAL2336
2258,IREDO 400,691400,34,AUDIS BUS s.r.o.,39,2021/10/08 05:32:00+00,0,2021/10/08 05:32:00+00,36539,"Trutnov,aut.st.",3,bus,IREDO 407,692407,5,BusLine KHK s.r.o.,Dvůr Králové n. L.,2021/10/08 05:25:00+00,CDAL2337
2259,IREDO 400,691400,38,AUDIS BUS s.r.o.,18,2021/10/08 12:01:00+00,3,2021/10/08 12:04:00+00,30484,"Rudník,pošta",3,bus,IREDO 460,691460,22,AUDIS BUS s.r.o.,Hostinné,2021/10/08 11:51:00+00,CDAL2338
2260,IREDO 400,691400,42,AUDIS BUS s.r.o.,39,2021/10/08 18:46:00+00,0,2021/10/08 18:46:00+00,36539,"Trutnov,aut.st.",10,bus,IREDO 410,691410,51,AUDIS BUS s.r.o.,Dvůr Králové n. L.,2021/10/08 18:43:59+00,CDAL2339
2261,IREDO 400,691400,104,AUDIS BUS s.r.o.,39,2021/10/08 06:41:00+00,0,2021/10/08 06:41:00+00,36539,"Trutnov,aut.st.",5,bus,IREDO 410,691410,105,AUDIS BUS s.r.o.,Dvůr Králové n. L.,2021/10/08 06:36:00+00,CDAL2340
2262,IREDO 400,691400,106,AUDIS BUS s.r.o.,39,2021/10/08 08:41:00+00,0,2021/10/08 08:41:00+00,36539,"Trutnov,aut.st.",5,bus,IREDO 410,691410,107,AUDIS BUS s.r.o.,Dvůr Králové n. L.,2021/10/08 08:35:59+00,CDAL2341
2263,IREDO 400,691400,108,AUDIS BUS s.r.o.,39,2021/10/08 10:41:00+00,0,2021/10/08 10:41:00+00,36539,"Trutnov,aut.st.",5,bus,IREDO 410,691410,109,AUDIS BUS s.r.o.,Dvůr Králové n. L.,2021/10/08 10:36:00+00,CDAL2342
2264,IREDO 400,691400,110,AUDIS BUS s.r.o.,39,2021/10/08 12:41:00+00,0,2021/10/08 12:41:00+00,36539,"Trutnov,aut.st.",5,bus,IREDO 410,691410,111,AUDIS BUS s.r.o.,Dvůr Králové n. L.,2021/10/08 12:36:00+00,CDAL2343
2265,IREDO 401,691401,1,AUDIS BUS s.r.o.,33,2021/10/08 05:16:59+00,2,2021/10/08 05:19:00+00,1034,"Bernartice,nám.",5,bus,IREDO 401,691401,20,AUDIS BUS s.r.o.,Královec,2021/10/08 05:16:59+00,CDAL2344
2266,IREDO 401,691401,5,AUDIS BUS s.r.o.,1,2021/10/08 11:45:00+00,0,2021/10/08 11:45:00+00,36539,"Trutnov,aut.st.",5,bus,IREDO 410,691410,57,AUDIS BUS s.r.o.,Hradec Králové,2021/10/08 11:42:00+00,CDAL2345
2267,IREDO 401,691401,25,AUDIS BUS s.r.o.,1,2021/10/08 05:35:00+00,0,2021/10/08 05:35:00+00,36539,"Trutnov,aut.st.",5,bus,IREDO 408,641408,12,P-transport s.r.o.,ADršpach,2021/10/08 05:24:00+00,CDAL2346
2268,IREDO 401,691401,25,AUDIS BUS s.r.o.,1,2021/10/08 05:35:00+00,0,2021/10/08 05:35:00+00,36539,"Trutnov,aut.st.",5,bus,IREDO 410,691410,55,AUDIS BUS s.r.o.,Hradec Králové,2021/10/08 05:29:00+00,CDAL2347
2269,IREDO 401,691401,33,AUDIS BUS s.r.o.,17,2021/10/08 08:10:00+00,0,2021/10/08 08:10:00+00,42307,"Žacléř,žel.st.",5,bus,IREDO 401,691401,31,AUDIS BUS s.r.o.,Trutnov,2021/10/08 08:05:00+00,CDAL2348
2270,IREDO 401,691401,39,AUDIS BUS s.r.o.,17,2021/10/08 10:09:00+00,0,2021/10/08 10:09:00+00,42307,"Žacléř,žel.st.",5,bus,IREDO 401,691401,37,AUDIS BUS s.r.o.,Trutnov,2021/10/08 10:05:00+00,CDAL2349
2271,IREDO 401,691401,45,AUDIS BUS s.r.o.,33,2021/10/08 11:21:00+00,3,2021/10/08 11:24:00+00,1034,"Bernartice,nám.",5,bus,IREDO 401,691401,47,AUDIS BUS s.r.o.,Královec,2021/10/08 11:23:00+00,CDAL2350
2272,IREDO 371,641371,21,P-transport s.r.o.  ,4,2021/10/08 05:05:00+00,0,2021/10/08 05:05:00+00,2885,"Broumov,žel.st.",5,bus,IREDO 374,641374,8,P-transport s.r.o.,Šonov,2021/10/08 05:00:00+00,CDAL2072
2273,IREDO 371,641371,21,P-transport s.r.o.  ,26,2021/10/08 05:42:00+00,0,2021/10/08 05:42:00+00,35671,"Teplice n.Met.,Dolní Teplice,Rybárna",10,bus,IREDO 360,641360,7,CDS s.r.o. Náchod,Police nad Metují,2021/10/08 05:40:00+00,CDAL2073
2274,IREDO 371,641371,33,P-transport s.r.o.  ,18,2021/10/08 09:43:00+00,1,2021/10/08 09:43:59+00,51624,"Meziměstí,žel.st.",5,vlak,VLAK,1848,,"České dráhy, a.s.",Náchod,2021/10/08 09:38:00+00,CDAL2074
2275,IREDO 371,641371,33,P-transport s.r.o.  ,26,2021/10/08 10:02:00+00,0,2021/10/08 10:02:00+00,35671,"Teplice n.Met.,Dolní Teplice,Rybárna",3,bus,IREDO 360,641360,11,CDS s.r.o. Náchod,Police nad Metují,2021/10/08 09:53:00+00,CDAL2075
2276,IREDO 371,641371,33,P-transport s.r.o.  ,26,2021/10/08 10:02:00+00,0,2021/10/08 10:02:00+00,35671,"Teplice n.Met.,Dolní Teplice,Rybárna",3,bus,IREDO 360,641360,211,CDS s.r.o. Náchod,Police nad Metují,2021/10/08 09:53:00+00,CDAL2076
2277,IREDO 371,641371,41,P-transport s.r.o.  ,18,2021/10/08 11:48:00+00,1,2021/10/08 11:48:59+00,51624,"Meziměstí,žel.st.",5,vlak,VLAK,1852,,"České dráhy, a.s.",Náchod,2021/10/08 11:38:00+00,CDAL2077
2278,IREDO 371,641371,43,P-transport s.r.o.  ,4,2021/10/08 12:23:00+00,0,2021/10/08 12:23:00+00,2885,"Broumov,žel.st.",5,bus,IREDO 364,641364,14,P-transport s.r.o.,Ruprechtice,2021/10/08 12:17:00+00,CDAL2078
2279,IREDO 371,641371,43,P-transport s.r.o.  ,4,2021/10/08 12:23:00+00,0,2021/10/08 12:23:00+00,2885,"Broumov,žel.st.",5,bus,IREDO 376,641376,26,P-transport s.r.o.,Heřmánkovice,2021/10/08 12:17:59+00,CDAL2079
2280,IREDO 371,641371,43,P-transport s.r.o.  ,18,2021/10/08 12:41:00+00,1,2021/10/08 12:42:00+00,51624,"Meziměstí,žel.st.",5,vlak,VLAK,1854,,"České dráhy, a.s.",Náchod,2021/10/08 12:38:00+00,CDAL2080
2281,IREDO 371,641371,45,P-transport s.r.o.  ,7,2021/10/08 13:30:00+00,0,2021/10/08 13:30:00+00,2886,"Broumov,MěÚ",3,bus,IREDO 375,641375,76,CDS s.r.o. Náchod,Náchod,2021/10/08 13:20:00+00,CDAL2081
2282,IREDO 371,641371,45,P-transport s.r.o.  ,18,2021/10/08 13:43:00+00,1,2021/10/08 13:44:00+00,51624,"Meziměstí,žel.st.",5,vlak,VLAK,1856,,"České dráhy, a.s.",Náchod,2021/10/08 13:38:00+00,CDAL2082
2283,IREDO 371,641371,45,P-transport s.r.o.  ,26,2021/10/08 14:02:00+00,0,2021/10/08 14:02:00+00,35671,"Teplice n.Met.,Dolní Teplice,Rybárna",5,bus,IREDO 360,641360,19,CDS s.r.o. Náchod,Police nad Metují,2021/10/08 13:53:00+00,CDAL2083
2284,IREDO 371,641371,51,P-transport s.r.o.  ,4,2021/10/08 16:23:00+00,0,2021/10/08 16:23:00+00,2885,"Broumov,žel.st.",10,bus,IREDO 376,641376,44,P-transport s.r.o.,Heřmánkovice,2021/10/08 16:18:00+00,CDAL2084
2285,IREDO 371,641371,51,P-transport s.r.o.  ,18,2021/10/08 16:41:00+00,1,2021/10/08 16:42:00+00,51624,"Meziměstí,žel.st.",5,vlak,VLAK,1862,,"České dráhy, a.s.",Náchod,2021/10/08 16:38:00+00,CDAL2085
2286,IREDO 371,641371,103,P-transport s.r.o.  ,18,2021/10/08 07:42:00+00,1,2021/10/08 07:43:00+00,51624,"Meziměstí,žel.st.",10,vlak,VLAK,1844,,"České dráhy, a.s.",Náchod,2021/10/08 07:38:00+00,CDAL2086
2287,IREDO 371,641371,107,P-transport s.r.o.  ,4,2021/10/08 14:50:00+00,0,2021/10/08 14:50:00+00,2885,"Broumov,žel.st.",5,bus,IREDO 374,641374,104,P-transport s.r.o.,Šonov,2021/10/08 14:48:59+00,CDAL2087
2288,IREDO 371,641371,107,P-transport s.r.o.  ,7,2021/10/08 14:55:00+00,0,2021/10/08 14:55:00+00,2886,"Broumov,MěÚ",5,bus,IREDO 375,642375,116,CDS s.r.o. Náchod,Náchod,2021/10/08 14:50:00+00,CDAL2088
2289,IREDO 371,641371,109,P-transport s.r.o.  ,4,2021/10/08 16:20:00+00,0,2021/10/08 16:20:00+00,2885,"Broumov,žel.st.",10,bus,IREDO 376,641376,144,P-transport s.r.o.,Heřmánkovice,2021/10/08 16:18:00+00,CDAL2089
2290,IREDO 371,641371,205,P-transport s.r.o.  ,18,2021/10/08 16:53:00+00,1,2021/10/08 16:54:00+00,51624,"Meziměstí,žel.st.",5,vlak,VLAK,1862,,"České dráhy, a.s.",Náchod,2021/10/08 16:38:00+00,CDAL2090
2291,IREDO 371,641371,6,P-transport s.r.o.  ,4,2021/10/08 03:03:00+00,1,2021/10/08 03:04:00+00,2885,"Broumov,žel.st.",5,bus,IREDO 372,641372,4,P-transport s.r.o.,Otovice,2021/10/08 02:57:00+00,CDAL2091
2292,IREDO 371,641371,8,P-transport s.r.o.  ,4,2021/10/08 03:42:00+00,2,2021/10/08 03:43:59+00,2885,"Broumov,žel.st.",5,bus,IREDO 374,641374,6,P-transport s.r.o.,Šonov,2021/10/08 03:40:00+00,CDAL2092
2293,IREDO 371,641371,38,P-transport s.r.o.  ,26,2021/10/08 09:57:00+00,0,2021/10/08 09:57:00+00,35671,"Teplice n.Met.,Dolní Teplice,Rybárna",5,bus,IREDO 360,641360,11,CDS s.r.o. Náchod,Police nad Metují,2021/10/08 09:53:00+00,CDAL2093
2294,IREDO 371,641371,38,P-transport s.r.o.  ,26,2021/10/08 09:57:00+00,0,2021/10/08 09:57:00+00,35671,"Teplice n.Met.,Dolní Teplice,Rybárna",5,bus,IREDO 360,641360,211,CDS s.r.o. Náchod,Police nad Metují,2021/10/08 09:53:00+00,CDAL2094
2295,IREDO 371,641371,50,CDS s.r.o. Náchod,18,2021/10/08 13:21:00+00,2,2021/10/08 13:23:00+00,51624,"Meziměstí,žel.st.",3,bus,IREDO 366,641366,16,P-transport s.r.o.,Vižňov,2021/10/08 13:18:00+00,CDAL2095
2296,IREDO 371,641371,52,P-transport s.r.o.  ,26,2021/10/08 13:57:00+00,0,2021/10/08 13:57:00+00,35671,"Teplice n.Met.,Dolní Teplice,Rybárna",5,bus,IREDO 360,641360,19,CDS s.r.o. Náchod,Police nad Metují,2021/10/08 13:53:00+00,CDAL2096
2297,IREDO 371,641371,58,P-transport s.r.o.  ,26,2021/10/08 15:57:00+00,0,2021/10/08 15:57:00+00,35671,"Teplice n.Met.,Dolní Teplice,Rybárna",5,bus,IREDO 360,641360,23,P-transport s.r.o.,Police nad Metují,2021/10/08 15:53:00+00,CDAL2097
2298,IREDO 371,641371,106,P-transport s.r.o.  ,18,2021/10/08 09:40:00+00,0,2021/10/08 09:40:00+00,51624,"Meziměstí,žel.st.",5,vlak,VLAK,1848,,"České dráhy, a.s.",Náchod,2021/10/08 09:38:00+00,CDAL2098
2299,IREDO 371,642371,33,CDS s.r.o. Náchod,19,2021/10/08 07:43:00+00,1,2021/10/08 07:44:00+00,51624,"Meziměstí,žel.st.",5,vlak,VLAK,1844,,"České dráhy, a.s.",Náchod,2021/10/08 07:38:00+00,CDAL2099
2300,IREDO 371,642371,33,CDS s.r.o. Náchod,27,2021/10/08 08:02:00+00,0,2021/10/08 08:02:00+00,35671,"Teplice n.Met.,Dolní Teplice,Rybárna",5,bus,IREDO 360,641360,9,CDS s.r.o. Náchod,Police n. Met.,2021/10/08 07:53:00+00,CDAL2100
2301,IREDO 372,641372,15,P-transport s.r.o.  ,1,2021/10/08 06:10:00+00,0,2021/10/08 06:10:00+00,2885,"Broumov,žel.st.",5,bus,IREDO 375,642375,20,CDS s.r.o. Náchod,Náchod,2021/10/08 06:08:00+00,CDAL2101
2302,IREDO 372,641372,15,P-transport s.r.o.  ,1,2021/10/08 06:10:00+00,0,2021/10/08 06:10:00+00,2885,"Broumov,žel.st.",5,vlak,VLAK,1840,,"České dráhy, a.s.",Starkoč,2021/10/08 05:56:00+00,CDAL2102
2303,IREDO 372,641372,21,P-transport s.r.o.  ,1,2021/10/08 08:10:00+00,0,2021/10/08 08:10:00+00,2885,"Broumov,žel.st.",5,bus,IREDO 376,641376,14,P-transport s.r.o.,Heřmánkovice,2021/10/08 08:08:00+00,CDAL2103
2304,IREDO 372,641372,21,P-transport s.r.o.  ,1,2021/10/08 08:10:00+00,0,2021/10/08 08:10:00+00,2885,"Broumov,žel.st.",5,vlak,VLAK,1844,,"České dráhy, a.s.",Starkoč,2021/10/08 07:56:00+00,CDAL2104
2305,IREDO 372,641372,23,P-transport s.r.o.  ,1,2021/10/08 10:05:00+00,0,2021/10/08 10:05:00+00,2885,"Broumov,žel.st.",5,vlak,VLAK,1848,,"České dráhy, a.s.",Starkoč,2021/10/08 09:56:00+00,CDAL2105
2306,IREDO 372,641372,31,P-transport s.r.o.  ,1,2021/10/08 11:10:00+00,0,2021/10/08 11:10:00+00,2885,"Broumov,žel.st.",5,vlak,VLAK,1850,,"České dráhy, a.s.",Starkoč,2021/10/08 10:56:00+00,CDAL2106
2307,IREDO 372,641372,33,P-transport s.r.o.  ,1,2021/10/08 11:29:59+00,0,2021/10/08 11:29:59+00,2885,"Broumov,žel.st.",3,bus,IREDO 375,642375,28,CDS s.r.o. Náchod,Náchod,2021/10/08 11:23:00+00,CDAL2107
2308,IREDO 372,641372,35,P-transport s.r.o.  ,1,2021/10/08 12:10:00+00,0,2021/10/08 12:10:00+00,2885,"Broumov,žel.st.",5,vlak,VLAK,1852,,"České dráhy, a.s.",Starkoč,2021/10/08 11:56:00+00,CDAL2108
2309,IREDO 372,641372,39,P-transport s.r.o.  ,1,2021/10/08 12:40:00+00,0,2021/10/08 12:40:00+00,2885,"Broumov,žel.st.",5,bus,IREDO 371,641371,46,P-transport s.r.o.,Adršpach,2021/10/08 12:35:00+00,CDAL2109
2310,IREDO 372,641372,41,P-transport s.r.o.  ,1,2021/10/08 12:45:00+00,0,2021/10/08 12:45:00+00,2885,"Broumov,žel.st.",5,bus,IREDO 375,641375,42,CDS s.r.o. Náchod,Náchod,2021/10/08 12:43:00+00,CDAL2110
2311,IREDO 372,641372,45,P-transport s.r.o.  ,1,2021/10/08 13:15:00+00,0,2021/10/08 13:15:00+00,2885,"Broumov,žel.st.",5,bus,IREDO 375,642375,36,CDS s.r.o. Náchod,Náchod,2021/10/08 13:08:00+00,CDAL2111
2312,IREDO 372,641372,47,P-transport s.r.o.  ,1,2021/10/08 14:15:00+00,0,2021/10/08 14:15:00+00,2885,"Broumov,žel.st.",5,bus,IREDO 305,642305,54,CDS s.r.o. Náchod,Náchod,2021/10/08 14:08:00+00,CDAL2112
2313,IREDO 372,641372,51,P-transport s.r.o.  ,1,2021/10/08 15:10:00+00,0,2021/10/08 15:10:00+00,2885,"Broumov,žel.st.",5,vlak,VLAK,1858,,"České dráhy, a.s.",Starkoč,2021/10/08 14:56:00+00,CDAL2113
2314,IREDO 372,641372,53,P-transport s.r.o.  ,1,2021/10/08 16:20:00+00,0,2021/10/08 16:20:00+00,2885,"Broumov,žel.st.",10,bus,IREDO 376,641376,44,P-transport s.r.o.,Heřmánkovice,2021/10/08 16:18:00+00,CDAL2114
2315,IREDO 372,641372,55,P-transport s.r.o.  ,1,2021/10/08 16:26:00+00,0,2021/10/08 16:26:00+00,2885,"Broumov,žel.st.",10,bus,IREDO 305,642305,224,CDS s.r.o. Náchod,Hradec Králové,2021/10/08 16:23:00+00,CDAL2115
2316,IREDO 372,641372,55,P-transport s.r.o.  ,1,2021/10/08 16:26:00+00,0,2021/10/08 16:26:00+00,2885,"Broumov,žel.st.",10,bus,IREDO 305,642305,24,CDS s.r.o. Náchod,Hradec Králové,2021/10/08 16:23:00+00,CDAL2116
2317,IREDO 372,641372,59,P-transport s.r.o.  ,1,2021/10/08 18:10:00+00,0,2021/10/08 18:10:00+00,2885,"Broumov,žel.st.",10,vlak,VLAK,1864,,"České dráhy, a.s.",Starkoč,2021/10/08 17:56:00+00,CDAL2117
2318,IREDO 372,641372,101,P-transport s.r.o.  ,1,2021/10/08 04:55:00+00,0,2021/10/08 04:55:00+00,2885,"Broumov,žel.st.",5,bus,IREDO 375,642375,102,CDS s.r.o. Náchod,Náchod,2021/10/08 04:53:00+00,CDAL2118
2319,IREDO 372,641372,103,P-transport s.r.o.  ,1,2021/10/08 10:10:00+00,0,2021/10/08 10:10:00+00,2885,"Broumov,žel.st.",5,bus,IREDO 376,641376,120,P-transport s.r.o.,Heřmánkovice,2021/10/08 10:08:00+00,CDAL2119
